,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
412,2020-02-17,5565.521766350246,4280.308812232215,16547.78410937829,5565.521766350246,5565.521766350246,4675.11616765734,4675.11616765734,4675.11616765734,67.49986112396621,67.49986112396621,67.49986112396621,4607.616306533373,4607.616306533373,4607.616306533373,0.0,0.0,0.0,10240.637934007587
413,2020-02-18,5522.511376277276,4424.755691611071,16650.902334340197,5522.511376277276,5522.511376277276,4731.759681911765,4731.759681911765,4731.759681911765,-42.321853935582546,-42.321853935582546,-42.321853935582546,4774.081535847347,4774.081535847347,4774.081535847347,0.0,0.0,0.0,10254.271058189042
414,2020-02-19,5479.500986204305,3977.588626964142,16595.38244561315,5479.500986204305,5479.500986204305,4981.510066915761,4981.510066915761,4981.510066915761,63.90583677481691,63.90583677481691,63.90583677481691,4917.604230140944,4917.604230140944,4917.604230140944,0.0,0.0,0.0,10461.011053120066
415,2020-02-20,5436.490596131335,4362.8075487965525,17121.281290881157,5436.490596131335,5436.490596131335,5001.9477915910265,5001.9477915910265,5001.9477915910265,-36.70621845448021,-36.70621845448021,-36.70621845448021,5038.654010045507,5038.654010045507,5038.654010045507,0.0,0.0,0.0,10438.438387722363
416,2020-02-21,5393.480206058355,4311.810422196299,16674.123431916993,5393.480206058355,5393.480206058355,5129.560492125266,5129.560492125266,5129.560492125266,-8.705239736373999,-8.705239736373999,-8.705239736373999,5138.26573186164,5138.26573186164,5138.26573186164,0.0,0.0,0.0,10523.04069818362
417,2020-02-22,5385.476488218118,4088.950577365669,16668.365369966465,5385.476488218118,5385.476488218118,5188.485118013125,5188.485118013125,5188.485118013125,-29.51109737561478,-29.51109737561478,-29.51109737561478,5217.99621538874,5217.99621538874,5217.99621538874,0.0,0.0,0.0,10573.961606231243
418,2020-02-23,5377.472770377882,4596.545239301921,16539.911793576328,5377.472770377882,5377.472770377882,5265.7067997732,5265.7067997732,5265.7067997732,-14.161288395906192,-14.161288395906192,-14.161288395906192,5279.868088169106,5279.868088169106,5279.868088169106,0.0,0.0,0.0,10643.179570151082
419,2020-02-24,5369.469052537645,4697.310444620928,17015.88696412032,5369.469052537645,5369.469052537645,5393.80230233426,5393.80230233426,5393.80230233426,67.49986112377884,67.49986112377884,67.49986112377884,5326.3024412104805,5326.3024412104805,5326.3024412104805,0.0,0.0,0.0,10763.271354871906
420,2020-02-25,5361.465334697408,3977.0503970345912,16696.69037950206,5361.465334697408,5361.465334697408,5317.720409566319,5317.720409566319,5317.720409566319,-42.3218539356065,-42.3218539356065,-42.3218539356065,5360.042263501926,5360.042263501926,5360.042263501926,0.0,0.0,0.0,10679.185744263727
421,2020-02-26,5353.461616857172,4746.096063855527,16603.727803405072,5353.461616857172,5353.461616857172,5447.97467546679,5447.97467546679,5447.97467546679,63.90583677489708,63.90583677489708,63.90583677489708,5384.068838691893,5384.068838691893,5384.068838691893,0.0,0.0,0.0,10801.436292323962
422,2020-02-27,5345.457899016936,4461.805273282019,17367.676757767742,5345.457899016936,5345.457899016936,5364.807223490172,5364.807223490172,5364.807223490172,-36.70621845458562,-36.70621845458562,-36.70621845458562,5401.513441944757,5401.513441944757,5401.513441944757,0.0,0.0,0.0,10710.265122507108
423,2020-02-28,5337.454181176699,4363.555892130186,17012.682270999903,5337.454181176699,5337.454181176699,5406.861525088278,5406.861525088278,5406.861525088278,-8.705239736476312,-8.705239736476312,-8.705239736476312,5415.566764824754,5415.566764824754,5415.566764824754,0.0,0.0,0.0,10744.315706264977
424,2020-02-29,5329.450463336463,4104.879203977264,16723.876396848696,5329.450463336463,5329.450463336463,5399.877422031556,5399.877422031556,5399.877422031556,-29.51109737589373,-29.51109737589373,-29.51109737589373,5429.38851940745,5429.38851940745,5429.38851940745,0.0,0.0,0.0,10729.32788536802
425,2020-03-01,5321.446745496226,4522.9680390824315,17237.517526477888,5321.446745496226,5321.446745496226,5431.8583414643,5431.8583414643,5431.8583414643,-14.161288396456694,-14.161288396456694,-14.161288396456694,5446.019629860757,5446.019629860757,5446.019629860757,0.0,0.0,0.0,10753.305086960525
426,2020-03-02,5313.44302765599,4117.495036822944,17062.360412754,5313.44302765599,5313.44302765599,5535.799173614893,5535.799173614893,5535.799173614893,67.49986112405942,67.49986112405942,67.49986112405942,5468.2993124908335,5468.2993124908335,5468.2993124908335,0.0,0.0,0.0,10849.242201270883
427,2020-03-03,5305.439309815753,4054.6467165923304,17072.749974196526,5305.439309815753,5305.439309815753,5456.467323450908,5456.467323450908,5456.467323450908,-42.321853935630436,-42.321853935630436,-42.321853935630436,5498.7891773865385,5498.7891773865385,5498.7891773865385,0.0,0.0,0.0,10761.906633266663
428,2020-03-04,5297.435591975516,5457.498112631874,17258.80517235815,5297.435591975516,5297.435591975516,5603.612098489695,5603.612098489695,5603.612098489695,63.90583677485395,63.90583677485395,63.90583677485395,5539.706261714841,5539.706261714841,5539.706261714841,0.0,0.0,0.0,10901.047690465211
429,2020-03-05,5289.43187413528,4083.8499235078266,16941.440401889566,5289.43187413528,5289.43187413528,5556.160414704331,5556.160414704331,5556.160414704331,-36.706218454548065,-36.706218454548065,-36.706218454548065,5592.866633158879,5592.866633158879,5592.866633158879,0.0,0.0,0.0,10845.59228883961
430,2020-03-06,5281.428156295044,4941.777506832647,17499.327007455235,5281.428156295044,5281.428156295044,5650.93565028344,5650.93565028344,5650.93565028344,-8.705239736222676,-8.705239736222676,-8.705239736222676,5659.640890019662,5659.640890019662,5659.640890019662,0.0,0.0,0.0,10932.363806578483
431,2020-03-07,5273.424438454807,5100.541199805726,17428.9544726595,5273.424438454807,5273.424438454807,5711.411443775375,5711.411443775375,5711.411443775375,-29.511097375783105,-29.511097375783105,-29.511097375783105,5740.922541151158,5740.922541151158,5740.922541151158,0.0,0.0,0.0,10984.835882230182
432,2020-03-08,5265.420720614571,5028.350553568987,17415.41253415899,5265.420720614571,5265.420720614571,5822.948595608897,5822.948595608897,5822.948595608897,-14.161288396161535,-14.161288396161535,-14.161288396161535,5837.109884005059,5837.109884005059,5837.109884005059,0.0,0.0,0.0,11088.369316223469
433,2020-03-09,5257.417002774334,5502.528401601828,17702.99066639199,5257.417002774334,5257.417002774334,6015.601483977095,6015.601483977095,6015.601483977095,67.4998611239087,67.4998611239087,67.4998611239087,5948.101622853187,5948.101622853187,5948.101622853187,0.0,0.0,0.0,11273.018486751429
434,2020-03-10,5249.413284934097,5026.08961947243,17650.222981506897,5249.413284934097,5249.413284934097,6030.984238328288,6030.984238328288,6030.984238328288,-42.32185393565439,-42.32185393565439,-42.32185393565439,6073.3060922639415,6073.3060922639415,6073.3060922639415,0.0,0.0,0.0,11280.397523262385
435,2020-03-11,5241.4095670938605,5124.56445028418,17414.756114736618,5241.4095670938605,5241.4095670938605,6275.569420208764,6275.569420208764,6275.569420208764,63.90583677493412,63.90583677493412,63.90583677493412,6211.66358343383,6211.66358343383,6211.66358343383,0.0,0.0,0.0,11516.978987302624
436,2020-03-12,5233.405849253624,5462.144800407512,18095.775565677013,5233.405849253624,5233.405849253624,6324.974704559716,6324.974704559716,6324.974704559716,-36.706218454762315,-36.706218454762315,-36.706218454762315,6361.680923014479,6361.680923014479,6361.680923014479,0.0,0.0,0.0,11558.38055381334
437,2020-03-13,5225.402131413387,5496.989125121484,17629.07974849273,5225.402131413387,5225.402131413387,6512.771895181721,6512.771895181721,6512.771895181721,-8.705239736680939,-8.705239736680939,-8.705239736680939,6521.477134918402,6521.477134918402,6521.477134918402,0.0,0.0,0.0,11738.174026595108
438,2020-03-14,5217.398413573152,5426.805918497292,18167.036350346592,5217.398413573152,5217.398413573152,6659.327636231428,6659.327636231428,6659.327636231428,-29.511097375672467,-29.511097375672467,-29.511097375672467,6688.838733607099,6688.838733607099,6688.838733607099,0.0,0.0,0.0,11876.72604980458
439,2020-03-15,5209.394695732915,5813.359296313219,18167.763941966998,5209.394695732915,5209.394695732915,6847.121671443208,6847.121671443208,6847.121671443208,-14.16128839655848,-14.16128839655848,-14.16128839655848,6861.282959839767,6861.282959839767,6861.282959839767,0.0,0.0,0.0,12056.516367176122
440,2020-03-16,5201.390977892678,5935.653088481954,18610.042406323235,5201.390977892678,5201.390977892678,7103.626943781425,7103.626943781425,7103.626943781425,67.49986112395533,67.49986112395533,67.49986112395533,7036.12708265747,7036.12708265747,7036.12708265747,0.0,0.0,0.0,12305.017921674103
441,2020-03-17,5193.387260052442,6197.185769231209,18147.84325433682,5193.387260052442,5193.387260052442,7168.239905036414,7168.239905036414,7168.239905036414,-42.321853935602775,-42.321853935602775,-42.321853935602775,7210.561758972016,7210.561758972016,7210.561758972016,0.0,0.0,0.0,12361.627165088856
442,2020-03-18,5185.383542212205,6376.077139616455,18731.26952702106,5185.383542212205,5185.383542212205,7445.632204166828,7445.632204166828,7445.632204166828,63.905836774818674,63.905836774818674,63.905836774818674,7381.726367392009,7381.726367392009,7381.726367392009,0.0,0.0,0.0,12631.015746379033
443,2020-03-19,5177.379824371968,6666.038238101986,18950.06675986488,5177.379824371968,5177.379824371968,7510.077998549546,7510.077998549546,7510.077998549546,-36.70621845497658,-36.70621845497658,-36.70621845497658,7546.784217004521,7546.784217004521,7546.784217004521,0.0,0.0,0.0,12687.457822921515
444,2020-03-20,5169.376106531732,7115.027985469408,18854.779210914185,5169.376106531732,5169.376106531732,7694.290334614474,7694.290334614474,7694.290334614474,-8.705239736310077,-8.705239736310077,-8.705239736310077,7702.9955743507835,7702.9955743507835,7702.9955743507835,0.0,0.0,0.0,12863.666441146206
445,2020-03-21,5161.372388691495,6324.116786469508,19517.14591481775,5161.372388691495,5161.372388691495,7818.275453350612,7818.275453350612,7818.275453350612,-29.51109737556184,-29.51109737556184,-29.51109737556184,7847.786550726174,7847.786550726174,7847.786550726174,0.0,0.0,0.0,12979.647842042108
446,2020-03-22,5153.368670851259,6800.634687960454,18956.1981224554,5153.368670851259,5153.368670851259,7964.650755106937,7964.650755106937,7964.650755106937,-14.161288396263325,-14.161288396263325,-14.161288396263325,7978.8120435032015,7978.8120435032015,7978.8120435032015,0.0,0.0,0.0,13118.019425958195
447,2020-03-23,5145.364953011023,7101.538544638713,19317.08032922116,5145.364953011023,5145.364953011023,8161.510985620136,8161.510985620136,8161.510985620136,67.49986112376794,67.49986112376794,67.49986112376794,8094.011124496368,8094.011124496368,8094.011124496368,0.0,0.0,0.0,13306.87593863116
448,2020-03-24,5137.361235170786,6745.959459095349,19363.15061484998,5137.361235170786,5137.361235170786,8149.331655089265,8149.331655089265,8149.331655089265,-42.321853935702286,-42.321853935702286,-42.321853935702286,8191.653509024967,8191.653509024967,8191.653509024967,0.0,0.0,0.0,13286.692890260052
449,2020-03-25,5129.35751733055,7423.9488345358695,19813.32348549343,5129.35751733055,5129.35751733055,8334.281850800624,8334.281850800624,8334.281850800624,63.90583677477556,63.90583677477556,63.90583677477556,8270.376014025847,8270.376014025847,8270.376014025847,0.0,0.0,0.0,13463.639368131175
450,2020-03-26,5121.353799490313,6602.312308033441,19386.019617085345,5121.353799490313,5121.353799490313,8292.501995517636,8292.501995517636,8292.501995517636,-36.706218454687196,-36.706218454687196,-36.706218454687196,8329.208213972322,8329.208213972322,8329.208213972322,0.0,0.0,0.0,13413.855795007948
451,2020-03-27,5113.3500816500755,6962.563161803547,19994.375925390166,5113.3500816500755,5113.3500816500755,8358.881580979107,8358.881580979107,8358.881580979107,-8.705239736412386,-8.705239736412386,-8.705239736412386,8367.58682071552,8367.58682071552,8367.58682071552,0.0,0.0,0.0,13472.231662629183
452,2020-03-28,5105.346363809839,7731.739552604583,20022.414794237382,5105.346363809839,5105.346363809839,8355.84754106037,8355.84754106037,8355.84754106037,-29.511097375840798,-29.511097375840798,-29.511097375840798,8385.35863843621,8385.35863843621,8385.35863843621,0.0,0.0,0.0,13461.193904870208
453,2020-03-29,5097.342645969603,7615.241091124906,19800.727328389272,5097.342645969603,5097.342645969603,8368.610980007348,8368.610980007348,8368.610980007348,-14.16128839631422,-14.16128839631422,-14.16128839631422,8382.772268403662,8382.772268403662,8382.772268403662,0.0,0.0,0.0,13465.953625976952
454,2020-03-30,5089.338928129367,7112.783668700284,19783.548572455325,5089.338928129367,5089.338928129367,8427.958912227889,8427.958912227889,8427.958912227889,67.49986112358056,67.49986112358056,67.49986112358056,8360.459051104308,8360.459051104308,8360.459051104308,0.0,0.0,0.0,13517.297840357256
455,2020-03-31,5081.33521028913,6945.520838284912,19511.614869315446,5081.33521028913,5081.33521028913,8277.082172881976,8277.082172881976,8277.082172881976,-42.32185393561352,-42.32185393561352,-42.32185393561352,8319.404026817589,8319.404026817589,8319.404026817589,0.0,0.0,0.0,13358.417383171105
456,2020-04-01,5073.331492448894,7833.049606254524,19439.21613173198,5073.331492448894,5073.331492448894,8324.813798693158,8324.813798693158,8324.813798693158,63.905836774757915,63.905836774757915,63.905836774757915,8260.907961918401,8260.907961918401,8260.907961918401,0.0,0.0,0.0,13398.145291142053
457,2020-04-02,5065.327774608657,6995.56327140545,19662.27969408227,5065.327774608657,5065.327774608657,8149.835501477361,8149.835501477361,8149.835501477361,-36.70621845490145,-36.70621845490145,-36.70621845490145,8186.541719932262,8186.541719932262,8186.541719932262,0.0,0.0,0.0,13215.163276086018
458,2020-04-03,5057.324056768421,7758.268908282491,19135.42295984195,5057.324056768421,5057.324056768421,8089.389207930191,8089.389207930191,8089.389207930191,-8.705239736158752,-8.705239736158752,-8.705239736158752,8098.09444766635,8098.09444766635,8098.09444766635,0.0,0.0,0.0,13146.713264698612
459,2020-04-04,5049.320338928184,6534.608125138802,19169.53039111811,5049.320338928184,5049.320338928184,7968.006095402346,7968.006095402346,7968.006095402346,-29.511097375461446,-29.511097375461446,-29.511097375461446,7997.517192777808,7997.517192777808,7997.517192777808,0.0,0.0,0.0,13017.32643433053
460,2020-04-05,5041.316621087947,7011.569611991328,19346.33120696554,5041.316621087947,5041.316621087947,7872.702378096531,7872.702378096531,7872.702378096531,-14.161288396518666,-14.161288396518666,-14.161288396518666,7886.863666493051,7886.863666493051,7886.863666493051,0.0,0.0,0.0,12914.018999184478
461,2020-04-06,5033.312903247711,6425.039820041247,19202.731444720095,5033.312903247711,5033.312903247711,7835.729773015197,7835.729773015197,7835.729773015197,67.49986112386115,67.49986112386115,67.49986112386115,7768.229911891335,7768.229911891335,7768.229911891335,0.0,0.0,0.0,12869.042676262907
462,2020-04-07,5025.309185407475,5947.485502899481,18715.35030490989,5025.309185407475,5025.309185407475,7601.372779721683,7601.372779721683,7601.372779721683,-42.32185393563747,-42.32185393563747,-42.32185393563747,7643.694633657321,7643.694633657321,7643.694633657321,0.0,0.0,0.0,12626.681965129159
463,2020-04-08,5017.305467567238,6345.162474674711,18633.828224333593,5017.305467567238,5017.305467567238,7579.167727258868,7579.167727258868,7579.167727258868,63.90583677483809,63.90583677483809,63.90583677483809,7515.261890484029,7515.261890484029,7515.261890484029,0.0,0.0,0.0,12596.473194826107
464,2020-04-09,5009.301749727002,6035.4668972333075,18435.381716020784,5009.301749727002,5009.301749727002,7348.101530276536,7348.101530276536,7348.101530276536,-36.706218454863894,-36.706218454863894,-36.706218454863894,7384.8077487314,7384.8077487314,7384.8077487314,0.0,0.0,0.0,12357.403280003538
465,2020-04-10,5001.298031886765,6040.495879725559,18189.036551287758,5001.298031886765,5001.298031886765,7245.327109495824,7245.327109495824,7245.327109495824,-8.70523973590512,-8.70523973590512,-8.70523973590512,7254.032349231728,7254.032349231728,7254.032349231728,0.0,0.0,0.0,12246.625141382588
466,2020-04-11,4993.294314046528,5420.507841670498,18332.926849287356,4993.294314046528,4993.294314046528,7094.907555840878,7094.907555840878,7094.907555840878,-29.5110973757404,-29.5110973757404,-29.5110973757404,7124.418653216618,7124.418653216618,7124.418653216618,0.0,0.0,0.0,12088.201869887405
467,2020-04-12,4985.290596206291,5785.085001415893,18633.446318794977,4985.290596206291,4985.290596206291,6983.037625792229,6983.037625792229,6983.037625792229,-14.16128839656956,-14.16128839656956,-14.16128839656956,6997.1989141888,6997.1989141888,6997.1989141888,0.0,0.0,0.0,11968.32822199852
468,2020-04-13,4977.286878366055,5791.263540612884,17861.594738908563,4977.286878366055,4977.286878366055,6940.82953817811,6940.82953817811,6940.82953817811,67.49986112367377,67.49986112367377,67.49986112367377,6873.329677054437,6873.329677054437,6873.329677054437,0.0,0.0,0.0,11918.116416544166
469,2020-04-14,4969.283160525819,4882.545176759925,17819.06282093338,4969.283160525819,4969.283160525819,6711.153987482992,6711.153987482992,6711.153987482992,-42.3218539356614,-42.3218539356614,-42.3218539356614,6753.4758414186535,6753.4758414186535,6753.4758414186535,0.0,0.0,0.0,11680.437148008812
470,2020-04-15,4961.279442685583,5035.951610019354,18013.152820014875,4961.279442685583,4961.279442685583,6701.909887411411,6701.909887411411,6701.909887411411,63.90583677482045,63.90583677482045,63.90583677482045,6638.00405063659,6638.00405063659,6638.00405063659,0.0,0.0,0.0,11663.189330096993
471,2020-04-16,4953.275724845345,4896.439992533116,17887.276253637516,4953.275724845345,4953.275724845345,6490.279171635282,6490.279171635282,6490.279171635282,-36.70621845471749,-36.70621845471749,-36.70621845471749,6526.985390090001,6526.985390090001,6526.985390090001,0.0,0.0,0.0,11443.554896480628
472,2020-04-17,4945.272007005109,5358.070052048869,17504.619333934923,4945.272007005109,4945.272007005109,6411.501865608761,6411.501865608761,6411.501865608761,-8.705239736363382,-8.705239736363382,-8.705239736363382,6420.207105345125,6420.207105345125,6420.207105345125,0.0,0.0,0.0,11356.77387261387
473,2020-04-18,4937.268289164873,5305.4162553299875,17586.280494749208,4937.268289164873,4937.268289164873,6287.681693798609,6287.681693798609,6287.681693798609,-29.511097375240187,-29.511097375240187,-29.511097375240187,6317.192791173849,6317.192791173849,6317.192791173849,0.0,0.0,0.0,11224.94998296348
474,2020-04-19,4929.264571324636,4479.544077754166,16771.1999621491,4929.264571324636,4929.264571324636,6203.0689748000805,6203.0689748000805,6203.0689748000805,-14.16128839627441,-14.16128839627441,-14.16128839627441,6217.230263196355,6217.230263196355,6217.230263196355,0.0,0.0,0.0,11132.333546124715
475,2020-04-20,4921.260853484399,5157.637466857462,17312.733363128442,4921.260853484399,4921.260853484399,6186.90597291674,6186.90597291674,6186.90597291674,67.49986112372038,67.49986112372038,67.49986112372038,6119.40611179302,6119.40611179302,6119.40611179302,0.0,0.0,0.0,11108.166826401139
476,2020-04-21,4913.257135644163,4175.204970687322,16888.981804618943,4913.257135644163,4913.257135644163,5980.323904700037,5980.323904700037,5980.323904700037,-42.32185393564821,-42.32185393564821,-42.32185393564821,6022.6457586356855,6022.6457586356855,6022.6457586356855,0.0,0.0,0.0,10893.581040344201
477,2020-04-22,4905.253417803927,4322.848805972702,17299.720946779573,4905.253417803927,4905.253417803927,5989.663531241411,5989.663531241411,5989.663531241411,63.905836774900614,63.905836774900614,63.905836774900614,5925.75769446651,5925.75769446651,5925.75769446651,0.0,0.0,0.0,10894.916949045339
478,2020-04-23,4897.249699963691,4578.326387933374,17081.075019814667,4897.249699963691,4897.249699963691,5790.774257656209,5790.774257656209,5790.774257656209,-36.70621845467993,-36.70621845467993,-36.70621845467993,5827.480476110889,5827.480476110889,5827.480476110889,0.0,0.0,0.0,10688.023957619898
479,2020-04-24,4889.245982123453,4803.087133781699,16667.648274453302,4889.245982123453,4889.245982123453,5717.8257637280485,5717.8257637280485,5717.8257637280485,-8.705239736109746,-8.705239736109746,-8.705239736109746,5726.531003464159,5726.531003464159,5726.531003464159,0.0,0.0,0.0,10607.071745851503
480,2020-04-25,4881.242264283217,3978.151564485815,17217.932871149373,4881.242264283217,4881.242264283217,5592.141486983049,5592.141486983049,5592.141486983049,-29.511097375519146,-29.511097375519146,-29.511097375519146,5621.652584358568,5621.652584358568,5621.652584358568,0.0,0.0,0.0,10473.383751266265
481,2020-04-26,4873.238546442981,3957.194252019471,16740.685895747934,4873.238546442981,4873.238546442981,5497.500038068641,5497.500038068641,5497.500038068641,-14.161288396325295,-14.161288396325295,-14.161288396325295,5511.661326464965,5511.661326464965,5511.661326464965,0.0,0.0,0.0,10370.738584511622
482,2020-04-27,4865.234828602744,4128.626584916079,16804.559637936283,4865.234828602744,4865.234828602744,5462.989330266826,5462.989330266826,5462.989330266826,67.49986112380365,67.49986112380365,67.49986112380365,5395.489469143023,5395.489469143023,5395.489469143023,0.0,0.0,0.0,10328.224158869569
483,2020-04-28,4857.231110762506,3298.856440434394,16715.74476244347,4857.231110762506,4857.231110762506,5229.902527674277,5229.902527674277,5229.902527674277,-42.32185393567215,-42.32185393567215,-42.32185393567215,5272.224381609949,5272.224381609949,5272.224381609949,0.0,0.0,0.0,10087.133638436782
484,2020-04-29,4849.22739292227,3171.342229428179,16298.469947848193,4849.22739292227,4849.22739292227,5205.047939802172,5205.047939802172,5205.047939802172,63.90583677478516,63.90583677478516,63.90583677478516,5141.142103027386,5141.142103027386,5141.142103027386,0.0,0.0,0.0,10054.275332724443
485,2020-04-30,4841.223675082035,2843.3797866100144,16045.590368047964,4841.223675082035,4841.223675082035,4965.028261756582,4965.028261756582,4965.028261756582,-36.706218454894184,-36.706218454894184,-36.706218454894184,5001.734480211476,5001.734480211476,5001.734480211476,0.0,0.0,0.0,9806.251936838617
486,2020-05-01,4833.219957241801,3182.0043437589866,15802.682693363022,4833.219957241801,4833.219957241801,4845.023924122114,4845.023924122114,4845.023924122114,-8.705239736450787,-8.705239736450787,-8.705239736450787,4853.729163858565,4853.729163858565,4853.729163858565,0.0,0.0,0.0,9678.243881363916
487,2020-05-02,4916.427446101424,3440.621459175335,15784.704506279462,4916.427446101424,4916.427446101424,4667.590850734294,4667.590850734294,4667.590850734294,-29.511097375529374,-29.511097375529374,-29.511097375529374,4697.101948109823,4697.101948109823,4697.101948109823,0.0,0.0,0.0,9584.018296835719
488,2020-05-03,4999.634934961053,3505.3649177162933,15931.333630942874,4999.634934961053,4999.634934961053,4517.919885670406,4517.919885670406,4517.919885670406,-14.161288396030143,-14.161288396030143,-14.161288396030143,4532.081174066436,4532.081174066436,4532.081174066436,0.0,0.0,0.0,9517.55482063146
489,2020-05-04,5082.842423820675,3590.732912007335,15586.34890010786,5082.842423820675,5082.842423820675,4426.64401951264,4426.64401951264,4426.64401951264,67.49986112385025,67.49986112385025,67.49986112385025,4359.144158388789,4359.144158388789,4359.144158388789,0.0,0.0,0.0,9509.486443333315
490,2020-05-05,5166.049912680303,2928.513584758387,15794.508123981666,5166.049912680303,5166.049912680303,4136.6839923403195,4136.6839923403195,4136.6839923403195,-42.32185393569611,-42.32185393569611,-42.32185393569611,4179.005846276015,4179.005846276015,4179.005846276015,0.0,0.0,0.0,9302.733905020623
491,2020-05-06,5249.257401539926,2459.2447465411637,15827.663008196532,5249.257401539926,5249.257401539926,4056.505953705098,4056.505953705098,4056.505953705098,63.90583677486534,63.90583677486534,63.90583677486534,3992.6001169302326,3992.6001169302326,3992.6001169302326,0.0,0.0,0.0,9305.763355245024
492,2020-05-07,5332.4648903995485,2527.9899255677806,15032.88914227871,5332.4648903995485,5332.4648903995485,3764.3481640097493,3764.3481640097493,3764.3481640097493,-36.706218454856625,-36.706218454856625,-36.706218454856625,3801.054382464606,3801.054382464606,3801.054382464606,0.0,0.0,0.0,9096.813054409298
493,2020-05-08,5415.6723792591765,2546.6873123136593,15245.813027061424,5415.6723792591765,5415.6723792591765,3596.9530723695534,3596.9530723695534,3596.9530723695534,-8.705239736197145,-8.705239736197145,-8.705239736197145,3605.6583121057506,3605.6583121057506,3605.6583121057506,0.0,0.0,0.0,9012.62545162873
494,2020-05-09,5498.8798681188,2553.150961944457,15557.498969333501,5498.8798681188,5498.8798681188,3378.316579790838,3378.316579790838,3378.316579790838,-29.511097375418746,-29.511097375418746,-29.511097375418746,3407.8276771662568,3407.8276771662568,3407.8276771662568,0.0,0.0,0.0,8877.196447909639
495,2020-05-10,5582.087356978428,2383.4486692546543,14883.475313478333,5582.087356978428,5582.087356978428,3194.903155826521,3194.903155826521,3194.903155826521,-14.161288396427086,-14.161288396427086,-14.161288396427086,3209.0644442229477,3209.0644442229477,3209.0644442229477,0.0,0.0,0.0,8776.990512804949
496,2020-05-11,5665.294845838051,2417.8939959743675,15104.87031425306,5665.294845838051,5665.294845838051,3078.4142018875236,3078.4142018875236,3078.4142018875236,67.49986112366288,67.49986112366288,67.49986112366288,3010.914340763861,3010.914340763861,3010.914340763861,0.0,0.0,0.0,8743.709047725573
497,2020-05-12,5748.502334697673,2646.1080747234787,14299.4318162926,5748.502334697673,5748.502334697673,2772.6013230661374,2772.6013230661374,2772.6013230661374,-42.321853935644484,-42.321853935644484,-42.321853935644484,2814.923177001782,2814.923177001782,2814.923177001782,0.0,0.0,0.0,8521.103657763811
498,2020-05-13,5831.709823557301,1953.6497463124965,14828.350266555903,5831.709823557301,5831.709823557301,2686.4990650973805,2686.4990650973805,2686.4990650973805,63.90583677482223,63.90583677482223,63.90583677482223,2622.5932283225584,2622.5932283225584,2622.5932283225584,0.0,0.0,0.0,8518.20888865468
499,2020-05-14,5914.917312416924,2133.342329016645,14349.870800430104,5914.917312416924,5914.917312416924,2398.634746515,2398.634746515,2398.634746515,-36.70621845507089,-36.70621845507089,-36.70621845507089,2435.3409649700707,2435.3409649700707,2435.3409649700707,0.0,0.0,0.0,8313.552058931924
500,2020-05-15,5998.124801276558,2259.3021367081433,14423.841581053239,5998.124801276558,5998.124801276558,2245.7521203526176,2245.7521203526176,2245.7521203526176,-8.705239736299461,-8.705239736299461,-8.705239736299461,2254.457360088917,2254.457360088917,2254.457360088917,0.0,0.0,0.0,8243.876921629177
501,2020-05-16,6081.332290136181,2074.475072308742,14475.550355463327,6081.332290136181,6081.332290136181,2051.5608190558164,2051.5608190558164,2051.5608190558164,-29.51109737530811,-29.51109737530811,-29.51109737530811,2081.0719164311245,2081.0719164311245,2081.0719164311245,0.0,0.0,0.0,8132.893109191997
502,2020-05-17,6164.539778995803,1615.4746009112046,14240.684612926005,6164.539778995803,6164.539778995803,1901.9601406302188,1901.9601406302188,1901.9601406302188,-14.16128839613193,-14.16128839613193,-14.16128839613193,1916.1214290263508,1916.1214290263508,1916.1214290263508,0.0,0.0,0.0,8066.499919626022
503,2020-05-18,6247.747267855431,2057.264906163122,14535.52445082907,6247.747267855431,6247.747267855431,1827.8242111547854,1827.8242111547854,1827.8242111547854,67.49986112398014,67.49986112398014,67.49986112398014,1760.3243500308054,1760.3243500308054,1760.3243500308054,0.0,0.0,0.0,8075.5714790102165
504,2020-05-19,6330.954756715054,1776.6703025088812,14320.084249397674,6330.954756715054,6330.954756715054,1571.8395937913053,1571.8395937913053,1571.8395937913053,-42.32185393559286,-42.32185393559286,-42.32185393559286,1614.1614477268984,1614.1614477268984,1614.1614477268984,0.0,0.0,0.0,7902.7943505063595
505,2020-05-20,6414.1622455746765,1384.6051417521278,14270.471896047819,6414.1622455746765,6414.1622455746765,1541.7690964562344,1541.7690964562344,1541.7690964562344,63.905836774804584,63.905836774804584,63.905836774804584,1477.8632596814296,1477.8632596814296,1477.8632596814296,0.0,0.0,0.0,7955.931342030911
506,2020-05-21,6497.3697344343045,711.4247002174745,13457.161584819572,6497.3697344343045,6497.3697344343045,1314.6984178798111,1314.6984178798111,1314.6984178798111,-36.70621845478151,-36.70621845478151,-36.70621845478151,1351.4046363345926,1351.4046363345926,1351.4046363345926,0.0,0.0,0.0,7812.068152314116
