,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
483,2020-11-13,1883.9287277639767,1834.2701139443884,1946.7432788527587,1883.9287277639767,1883.9287277639767,6.1721403507177355,6.1721403507177355,6.1721403507177355,7.843374102515649,7.843374102515649,7.843374102515649,-1.6712337517979143,-1.6712337517979143,-1.6712337517979143,0.0,0.0,0.0,1890.1008681146943
484,2020-11-16,1882.1831008527242,1821.5878692568613,1938.3966526127965,1882.1831008527242,1882.1831008527242,-3.349062533490278,-3.349062533490278,-3.349062533490278,4.979967202855507,4.979967202855507,4.979967202855507,-8.329029736345785,-8.329029736345785,-8.329029736345785,0.0,0.0,0.0,1878.834038319234
485,2020-11-17,1881.6012252156397,1822.1029274315572,1932.9169917331812,1881.6012252156397,1881.6012252156397,-3.553651393531725,-3.553651393531725,-3.553651393531725,6.967548617929999,6.967548617929999,6.967548617929999,-10.521200011461723,-10.521200011461723,-10.521200011461723,0.0,0.0,0.0,1878.047573822108
486,2020-11-18,1881.0193495785554,1816.4819337035065,1932.6403894449222,1881.0193495785554,1881.0193495785554,-5.770215728578429,-5.770215728578429,-5.770215728578429,6.90393757646239,6.90393757646239,6.90393757646239,-12.674153305040818,-12.674153305040818,-12.674153305040818,0.0,0.0,0.0,1875.249133849977
487,2020-11-19,1880.4374739414711,1816.3028113769658,1933.9979724799841,1880.4374739414711,1880.4374739414711,-7.08947388399019,-7.08947388399019,-7.08947388399019,7.682202333003859,7.682202333003859,7.682202333003859,-14.771676216994049,-14.771676216994049,-14.771676216994049,0.0,0.0,0.0,1873.348000057481
488,2020-11-20,1879.855598304387,1812.6400326464145,1930.6885250901164,1879.855598304387,1879.855598304387,-8.953859766489797,-8.953859766489797,-8.953859766489797,7.843374102499874,7.843374102499874,7.843374102499874,-16.79723386898967,-16.79723386898967,-16.79723386898967,0.0,0.0,0.0,1870.9017385378972
489,2020-11-23,1878.1099713931342,1801.330900900296,1914.8666673875034,1878.1099713931342,1878.1099713931342,-17.296492972352382,-17.296492972352382,-17.296492972352382,4.979967202854814,4.979967202854814,4.979967202854814,-22.276460175207195,-22.276460175207195,-22.276460175207195,0.0,0.0,0.0,1860.8134784207818
490,2020-11-24,1877.52809575605,1807.745863879336,1925.2190414722031,1877.52809575605,1877.52809575605,-16.88263092476416,-16.88263092476416,-16.88263092476416,6.967548617935458,6.967548617935458,6.967548617935458,-23.85017954269962,-23.85017954269962,-23.85017954269962,0.0,0.0,0.0,1860.6454648312858
491,2020-11-25,1876.9462201808954,1796.40758811891,1912.8230332604355,1876.9462201808954,1876.9462201808954,-18.36867952132556,-18.36867952132556,-18.36867952132556,6.90393757646373,6.90393757646373,6.90393757646373,-25.27261709778929,-25.27261709778929,-25.27261709778929,0.0,0.0,0.0,1858.5775406595699
492,2020-11-26,1876.3643446057406,1799.8349938073052,1912.1197487663962,1876.3643446057406,1876.3643446057406,-18.84834211197312,-18.84834211197312,-18.84834211197312,7.682202333004857,7.682202333004857,7.682202333004857,-26.53054444497798,-26.53054444497798,-26.53054444497798,0.0,0.0,0.0,1857.5160024937675
493,2020-11-27,1875.782469030586,1798.2496997544908,1914.2162063293183,1875.782469030586,1875.782469030586,-19.76894310788905,-19.76894310788905,-19.76894310788905,7.8433741024840975,7.8433741024840975,7.8433741024840975,-27.61231721037315,-27.61231721037315,-27.61231721037315,0.0,0.0,0.0,1856.013525922697
494,2020-11-30,1874.0368423051218,1796.2442517236225,1906.7869560627826,1874.0368423051218,1874.0368423051218,-24.734087064363692,-24.734087064363692,-24.734087064363692,4.9799672028895134,4.9799672028895134,4.9799672028895134,-29.714054267253207,-29.714054267253207,-29.714054267253207,0.0,0.0,0.0,1849.3027552407582
495,2020-12-01,1873.454966729967,1796.1405051037138,1908.935605573026,1873.454966729967,1873.454966729967,-23.048706384428627,-23.048706384428627,-23.048706384428627,6.967548617916828,6.967548617916828,6.967548617916828,-30.016255002345453,-30.016255002345453,-30.016255002345453,0.0,0.0,0.0,1850.4062603455384
496,2020-12-02,1872.8730911548125,1793.973968736653,1903.9836353491635,1872.8730911548125,1872.8730911548125,-23.213298977646428,-23.213298977646428,-23.213298977646428,6.903937576461061,6.903937576461061,6.903937576461061,-30.117236554107492,-30.117236554107492,-30.117236554107492,0.0,0.0,0.0,1849.659792177166
497,2020-12-03,1872.291215579658,1791.3381788750942,1905.0891441875194,1872.291215579658,1872.291215579658,-22.33781097607398,-22.33781097607398,-22.33781097607398,7.682202333010677,7.682202333010677,7.682202333010677,-30.020013309084657,-30.020013309084657,-30.020013309084657,0.0,0.0,0.0,1849.953404603584
498,2020-12-04,1871.709340004503,1793.0124132466767,1905.4037543693526,1871.709340004503,1871.709340004503,-21.887139828961114,-21.887139828961114,-21.887139828961114,7.84337410253929,7.84337410253929,7.84337410253929,-29.7305139315004,-29.7305139315004,-29.7305139315004,0.0,0.0,0.0,1849.8222001755419
499,2020-12-07,1869.9637132790388,1786.1519793852624,1907.217366103829,1869.9637132790388,1869.9637132790388,-22.830583535411517,-22.830583535411517,-22.830583535411517,4.979967202852753,4.979967202852753,4.979967202852753,-27.810550738264272,-27.810550738264272,-27.810550738264272,0.0,0.0,0.0,1847.1331297436273
500,2020-12-08,1869.381837703884,1793.7329901098167,1909.6487538081378,1869.381837703884,1869.381837703884,-19.90000614125004,-19.90000614125004,-19.90000614125004,6.967548617922289,6.967548617922289,6.967548617922289,-26.86755475917233,-26.86755475917233,-26.86755475917233,0.0,0.0,0.0,1849.481831562634
501,2020-12-09,1868.7999621287295,1794.5019321611412,1906.3115329337757,1868.7999621287295,1868.7999621287295,-18.898819174564377,-18.898819174564377,-18.898819174564377,6.9039375764624,6.9039375764624,6.9039375764624,-25.802756751026777,-25.802756751026777,-25.802756751026777,0.0,0.0,0.0,1849.9011429541652
502,2020-12-10,1868.2180865535747,1793.768477276274,1910.522907450144,1868.2180865535747,1868.2180865535747,-16.954734602160755,-16.954734602160755,-16.954734602160755,7.682202332990488,7.682202332990488,7.682202332990488,-24.636936935151244,-24.636936935151244,-24.636936935151244,0.0,0.0,0.0,1851.263351951414
503,2020-12-11,1867.6362109784197,1798.160393351815,1910.220970943799,1867.6362109784197,1867.6362109784197,-15.548961301522034,-15.548961301522034,-15.548961301522034,7.843374102523513,7.843374102523513,7.843374102523513,-23.39233540404555,-23.39233540404555,-23.39233540404555,0.0,0.0,0.0,1852.0872496768977
504,2020-12-14,1865.890584252956,1798.1961132621764,1906.4091976729867,1865.890584252956,1865.890584252956,-14.441035211166561,-14.441035211166561,-14.441035211166561,4.979967202852062,4.979967202852062,4.979967202852062,-19.421002414018623,-19.421002414018623,-19.421002414018623,0.0,0.0,0.0,1851.4495490417894
505,2020-12-15,1865.3087086778012,1798.1513464666145,1912.4198128088929,1865.3087086778012,1865.3087086778012,-11.12985817564477,-11.12985817564477,-11.12985817564477,6.967548617936867,6.967548617936867,6.967548617936867,-18.097406793581637,-18.097406793581637,-18.097406793581637,0.0,0.0,0.0,1854.1788505021564
506,2020-12-16,1864.7268331026462,1797.8037025129493,1909.925899729389,1864.7268331026462,1864.7268331026462,-9.908439129562263,-9.908439129562263,-9.908439129562263,6.903937576459728,6.903937576459728,6.903937576459728,-16.81237670602199,-16.81237670602199,-16.81237670602199,0.0,0.0,0.0,1854.8183939730839
507,2020-12-17,1864.1449575274917,1797.6119347483063,1912.2155200594525,1864.1449575274917,1864.1449575274917,-7.905073097336003,-7.905073097336003,-7.905073097336003,7.682202332996308,7.682202332996308,7.682202332996308,-15.58727543033231,-15.58727543033231,-15.58727543033231,0.0,0.0,0.0,1856.2398844301556
508,2020-12-18,1863.563081952337,1799.1281554532864,1915.2721940860374,1863.563081952337,1863.563081952337,-6.598319035164753,-6.598319035164753,-6.598319035164753,7.8433741025077355,7.8433741025077355,7.8433741025077355,-14.441693137672488,-14.441693137672488,-14.441693137672488,0.0,0.0,0.0,1856.9647629171723
509,2020-12-21,1861.8174552268727,1797.935706711343,1911.6327928726082,1861.8174552268727,1861.8174552268727,-6.663428610058608,-6.663428610058608,-6.663428610058608,4.979967202851367,4.979967202851367,4.979967202851367,-11.643395812909976,-11.643395812909976,-11.643395812909976,0.0,0.0,0.0,1855.154026616814
510,2020-12-22,1861.2355796517181,1799.9702287240589,1913.53009454505,1861.2355796517181,1861.2355796517181,-3.9960301592351217,-3.9960301592351217,-3.9960301592351217,6.967548617930282,6.967548617930282,6.967548617930282,-10.963578777165404,-10.963578777165404,-10.963578777165404,0.0,0.0,0.0,1857.239549492483
511,2020-12-23,1860.6537040765634,1801.712628989229,1910.9626502462954,1860.6537040765634,1860.6537040765634,-3.5187965813075093,-3.5187965813075093,-3.5187965813075093,6.903937576465077,6.903937576465077,6.903937576465077,-10.422734157772586,-10.422734157772586,-10.422734157772586,0.0,0.0,0.0,1857.134907495256
512,2020-12-24,1860.0718285014088,1796.3816651250245,1914.051612045446,1860.0718285014088,1860.0718285014088,-2.341383713809285,-2.341383713809285,-2.341383713809285,7.682202333002127,7.682202333002127,7.682202333002127,-10.023586046811413,-10.023586046811413,-10.023586046811413,0.0,0.0,0.0,1857.7304447875995
513,2020-12-28,1857.7443262007898,1793.841733367887,1908.793795701615,1857.7443262007898,1857.7443262007898,-4.809671152359394,-4.809671152359394,-4.809671152359394,4.979967202868371,4.979967202868371,4.979967202868371,-9.789638355227765,-9.789638355227765,-9.789638355227765,0.0,0.0,0.0,1852.9346550484304
514,2020-12-29,1857.1624506256353,1797.9699830378097,1906.567077778472,1857.1624506256353,1857.1624506256353,-3.0660530901878835,-3.0660530901878835,-3.0660530901878835,6.9675486179237,6.9675486179237,6.9675486179237,-10.033601708111583,-10.033601708111583,-10.033601708111583,0.0,0.0,0.0,1854.0963975354475
515,2020-12-30,1856.5805750504803,1798.2525442574356,1913.0322728657168,1856.5805750504803,1856.5805750504803,-3.4711052705997916,-3.4711052705997916,-3.4711052705997916,6.903937576462406,6.903937576462406,6.903937576462406,-10.375042847062197,-10.375042847062197,-10.375042847062197,0.0,0.0,0.0,1853.1094697798806
516,2020-12-31,1855.9986994753256,1794.6534290180002,1910.9059723580074,1855.9986994753256,1855.9986994753256,-3.1169724672799948,-3.1169724672799948,-3.1169724672799948,7.682202332981938,7.682202332981938,7.682202332981938,-10.799174800261932,-10.799174800261932,-10.799174800261932,0.0,0.0,0.0,1852.8817270080456
517,2021-01-04,1853.6711971747068,1785.3474763088736,1902.4102991755362,1853.6711971747068,1853.6711971747068,-8.021966902755413,-8.021966902755413,-8.021966902755413,4.979967202885375,4.979967202885375,4.979967202885375,-13.001934105640789,-13.001934105640789,-13.001934105640789,0.0,0.0,0.0,1845.6492302719514
518,2021-01-05,1853.089321599552,1785.9622372851206,1909.0393855702264,1853.089321599552,1853.089321599552,-6.632195759689955,-6.632195759689955,-6.632195759689955,6.9675486179291575,6.9675486179291575,6.9675486179291575,-13.599744377619112,-13.599744377619112,-13.599744377619112,0.0,0.0,0.0,1846.457125839862
519,2021-01-06,1852.5074460243975,1787.8998553594333,1901.040873894801,1852.5074460243975,1852.5074460243975,-7.2836872788385705,-7.2836872788385705,-7.2836872788385705,6.903937576461397,6.903937576461397,6.903937576461397,-14.187624855299967,-14.187624855299967,-14.187624855299967,0.0,0.0,0.0,1845.2237587455588
520,2021-01-07,1851.9255704492425,1788.9310611389456,1902.2867586613131,1851.9255704492425,1851.9255704492425,-7.071709713119218,-7.071709713119218,-7.071709713119218,7.6822023329829365,7.6822023329829365,7.6822023329829365,-14.753912046102155,-14.753912046102155,-14.753912046102155,0.0,0.0,0.0,1844.8538607361234
521,2021-01-08,1851.343694874088,1791.700966685276,1901.450207735331,1851.343694874088,1851.343694874088,-7.445710881248392,-7.445710881248392,-7.445710881248392,7.843374102485802,7.843374102485802,7.843374102485802,-15.289084983734194,-15.289084983734194,-15.289084983734194,0.0,0.0,0.0,1843.8979839928395
522,2021-01-11,1849.598068148624,1781.4911952359498,1891.988781283708,1849.598068148624,1849.598068148624,-11.669985099482044,-11.669985099482044,-11.669985099482044,4.9799672028309185,4.9799672028309185,4.9799672028309185,-16.649952302312965,-16.649952302312965,-16.649952302312965,0.0,0.0,0.0,1837.9280830491418
523,2021-01-12,1849.016192573469,1782.6443507197391,1893.5636160633303,1849.016192573469,1849.016192573469,-10.048522052193082,-10.048522052193082,-10.048522052193082,6.967548617934621,6.967548617934621,6.967548617934621,-17.016070670127704,-17.016070670127704,-17.016070670127704,0.0,0.0,0.0,1838.967670521276
524,2021-01-13,1848.4343169983144,1785.1083728235485,1895.9366740205983,1848.4343169983144,1848.4343169983144,-10.43828523173875,-10.43828523173875,-10.43828523173875,6.903937576462735,6.903937576462735,6.903937576462735,-17.342222808201484,-17.342222808201484,-17.342222808201484,0.0,0.0,0.0,1837.9960317665757
525,2021-01-14,1847.8524414231597,1780.6513682536936,1897.2596050793964,1847.8524414231597,1847.8524414231597,-9.952339922588187,-9.952339922588187,-9.952339922588187,7.682202332993579,7.682202332993579,7.682202332993579,-17.634542255581767,-17.634542255581767,-17.634542255581767,0.0,0.0,0.0,1837.9001015005715
526,2021-01-15,1847.270565848005,1783.829556357412,1896.359756417283,1847.270565848005,1847.270565848005,-10.058076588939581,-10.058076588939581,-10.058076588939581,7.843374102470024,7.843374102470024,7.843374102470024,-17.901450691409607,-17.901450691409607,-17.901450691409607,0.0,0.0,0.0,1837.2124892590653
527,2021-01-18,1845.524939122541,1774.6354786598806,1891.838758999267,1845.524939122541,1845.524939122541,-13.681385049677937,-13.681385049677937,-13.681385049677937,4.979967202830226,4.979967202830226,4.979967202830226,-18.66135225250816,-18.66135225250816,-18.66135225250816,0.0,0.0,0.0,1831.843554072863
528,2021-01-19,1844.9430635473861,1777.9366556403418,1890.66789240828,1844.9430635473861,1844.9430635473861,-11.976998781466438,-11.976998781466438,-11.976998781466438,6.967548617928036,6.967548617928036,6.967548617928036,-18.944547399394473,-18.944547399394473,-18.944547399394473,0.0,0.0,0.0,1832.9660647659198
529,2021-01-20,1844.3611879722312,1773.0016201602828,1888.1259764602723,1844.3611879722312,1844.3611879722312,-12.362017487751219,-12.362017487751219,-12.362017487751219,6.903937576464075,6.903937576464075,6.903937576464075,-19.265955064215294,-19.265955064215294,-19.265955064215294,0.0,0.0,0.0,1831.99917048448
530,2021-01-21,1843.7793123970766,1775.0714778625213,1890.35027296766,1843.7793123970766,1843.7793123970766,-11.957190662201496,-11.957190662201496,-11.957190662201496,7.682202332994579,7.682202332994579,7.682202332994579,-19.639392995196076,-19.639392995196076,-19.639392995196076,0.0,0.0,0.0,1831.822121734875
531,2021-01-22,1843.1974368219219,1775.614392147528,1887.461711955183,1843.1974368219219,1843.1974368219219,-12.234499534029434,-12.234499534029434,-12.234499534029434,7.843374102525215,7.843374102525215,7.843374102525215,-20.07787363655465,-20.07787363655465,-20.07787363655465,0.0,0.0,0.0,1830.9629372878924
532,2021-01-25,1841.4518100964576,1766.093979904731,1878.5475607003275,1841.4518100964576,1841.4518100964576,-16.91163164305392,-16.91163164305392,-16.91163164305392,4.979967202864927,4.979967202864927,4.979967202864927,-21.891598845918843,-21.891598845918843,-21.891598845918843,0.0,0.0,0.0,1824.5401784534038
533,2021-01-26,1840.869934521303,1768.3170633400177,1880.8979764286353,1840.869934521303,1840.869934521303,-15.72041665067056,-15.72041665067056,-15.72041665067056,6.9675486179214525,6.9675486179214525,6.9675486179214525,-22.68796526859201,-22.68796526859201,-22.68796526859201,0.0,0.0,0.0,1825.1495178706325
534,2021-01-27,1840.2880589461483,1764.904242049259,1880.0005903030515,1840.2880589461483,1840.2880589461483,-16.682786188677447,-16.682786188677447,-16.682786188677447,6.903937576463065,6.903937576463065,6.903937576463065,-23.586723765140515,-23.586723765140515,-23.586723765140515,0.0,0.0,0.0,1823.6052727574709
535,2021-01-28,1839.7061833709938,1767.7453497352747,1881.9289849524903,1839.7061833709938,1839.7061833709938,-16.905248154966497,-16.905248154966497,-16.905248154966497,7.682202333000398,7.682202333000398,7.682202333000398,-24.587450487966898,-24.587450487966898,-24.587450487966898,0.0,0.0,0.0,1822.8009352160273
536,2021-01-29,1839.124307795839,1765.2741128710488,1878.1732036707222,1839.124307795839,1839.124307795839,-17.843285140611915,-17.843285140611915,-17.843285140611915,7.843374102522136,7.843374102522136,7.843374102522136,-25.686659243134052,-25.686659243134052,-25.686659243134052,0.0,0.0,0.0,1821.2810226552272
537,2021-02-01,1837.3786810703748,1754.0533757734645,1870.7275767282706,1837.3786810703748,1837.3786810703748,-24.51495189965283,-24.51495189965283,-24.51495189965283,4.979967202864234,4.979967202864234,4.979967202864234,-29.494919102517063,-29.494919102517063,-29.494919102517063,0.0,0.0,0.0,1812.8637291707219
538,2021-02-02,1836.7968054952203,1754.4596618275257,1869.4835787726358,1836.7968054952203,1836.7968054952203,-23.926177066658724,-23.926177066658724,-23.926177066658724,6.9675486179360275,6.9675486179360275,6.9675486179360275,-30.89372568459475,-30.89372568459475,-30.89372568459475,0.0,0.0,0.0,1812.8706284285615
539,2021-02-03,1836.2149299200653,1754.598774800292,1869.0184556937497,1836.2149299200653,1836.2149299200653,-25.42679010744377,-25.42679010744377,-25.42679010744377,6.903937576464407,6.903937576464407,6.903937576464407,-32.33072768390817,-32.33072768390817,-32.33072768390817,0.0,0.0,0.0,1810.7881398126215
540,2021-02-04,1835.6330545462433,1751.0561650060174,1865.943343236028,1835.6330545462433,1835.6330545462433,-26.10496999691508,-26.10496999691508,-26.10496999691508,7.682202333001397,7.682202333001397,7.682202333001397,-33.78717232991648,-33.78717232991648,-33.78717232991648,0.0,0.0,0.0,1809.5280845493282
541,2021-02-05,1835.0511791724211,1749.9650498328972,1863.918225754336,1835.0511791724211,1835.0511791724211,-27.39968884832219,-27.39968884832219,-27.39968884832219,7.843374102493665,7.843374102493665,7.843374102493665,-35.243062950815855,-35.243062950815855,-35.243062950815855,0.0,0.0,0.0,1807.6514903240989
542,2021-02-08,1833.3055530509553,1742.6347265797342,1855.6457180726268,1833.3055530509553,1833.3055530509553,-34.42035149321146,-34.42035149321146,-34.42035149321146,4.979967202881236,4.979967202881236,4.979967202881236,-39.400318696092704,-39.400318696092704,-39.400318696092704,0.0,0.0,0.0,1798.8852015577438
543,2021-02-09,1832.7236776771333,1741.9854481891016,1854.1878819830047,1832.7236776771333,1832.7236776771333,-33.6810307137029,-33.6810307137029,-33.6810307137029,6.967548617941488,6.967548617941488,6.967548617941488,-40.64857933164439,-40.64857933164439,-40.64857933164439,0.0,0.0,0.0,1799.0426469634303
544,2021-02-10,1832.1418023033114,1740.2475257724811,1853.5311648668448,1832.1418023033114,1832.1418023033114,-34.893346798382474,-34.893346798382474,-34.893346798382474,6.903937576461735,6.903937576461735,6.903937576461735,-41.79728437484421,-41.79728437484421,-41.79728437484421,0.0,0.0,0.0,1797.2484555049289
545,2021-02-11,1831.5599269294896,1737.1282026438626,1857.1570188428946,1831.5599269294896,1831.5599269294896,-35.148618706510256,-35.148618706510256,-35.148618706510256,7.682202333007217,7.682202333007217,7.682202333007217,-42.830821039517474,-42.830821039517474,-42.830821039517474,0.0,0.0,0.0,1796.4113082229794
546,2021-02-12,1830.9780515556674,1734.9895941739364,1851.802118261046,1830.9780515556674,1830.9780515556674,-35.89280363674166,-35.89280363674166,-35.89280363674166,7.843374102490584,7.843374102490584,7.843374102490584,-43.73617773923225,-43.73617773923225,-43.73617773923225,0.0,0.0,0.0,1795.0852479189257
547,2021-02-15,1829.2324254342018,1728.2325096727616,1845.8147773771902,1829.2324254342018,1829.2324254342018,-40.6199766610508,-40.6199766610508,-40.6199766610508,4.979967202880545,4.979967202880545,4.979967202880545,-45.599943863931344,-45.599943863931344,-45.599943863931344,0.0,0.0,0.0,1788.612448773151
548,2021-02-16,1828.6505500603796,1734.489065532015,1848.391615692556,1828.6505500603796,1828.6505500603796,-38.95923163232793,-38.95923163232793,-38.95923163232793,6.967548617922858,6.967548617922858,6.967548617922858,-45.92678025025078,-45.92678025025078,-45.92678025025078,0.0,0.0,0.0,1789.6913184280518
549,2021-02-17,1828.0686746865579,1736.5425596658324,1844.4633964137915,1828.0686746865579,1828.0686746865579,-39.20644798847116,-39.20644798847116,-39.20644798847116,6.903937576467085,6.903937576467085,6.903937576467085,-46.11038556493824,-46.11038556493824,-46.11038556493824,0.0,0.0,0.0,1788.8622266980867
550,2021-02-18,1827.486799312736,1726.1991339975953,1844.14053580615,1827.486799312736,1827.486799312736,-38.47637890707026,-38.47637890707026,-38.47637890707026,7.682202332987028,7.682202332987028,7.682202332987028,-46.158581240057295,-46.158581240057295,-46.158581240057295,0.0,0.0,0.0,1789.0104204056656
551,2021-02-19,1826.9049239389137,1731.6749214838119,1840.6189008510964,1826.9049239389137,1826.9049239389137,-38.239199068950136,-38.239199068950136,-38.239199068950136,7.84337410247481,7.84337410247481,7.84337410247481,-46.08257317142495,-46.08257317142495,-46.08257317142495,0.0,0.0,0.0,1788.6657248699637
552,2021-02-22,1825.159297817448,1730.4354350446674,1841.9055790280377,1825.159297817448,1825.159297817448,-40.28490494131141,-40.28490494131141,-40.28490494131141,4.97996720289755,4.97996720289755,4.97996720289755,-45.26487214420896,-45.26487214420896,-45.26487214420896,0.0,0.0,0.0,1784.8743928761367
553,2021-02-23,1824.577422443626,1728.0724577158346,1843.0527297805806,1824.577422443626,1824.577422443626,-37.891242110945214,-37.891242110945214,-37.891242110945214,6.967548617949484,6.967548617949484,6.967548617949484,-44.858790728894704,-44.858790728894704,-44.858790728894704,0.0,0.0,0.0,1786.6861803326806
554,2021-02-24,1823.9955470698037,1726.7297194508228,1842.395627897108,1823.9955470698037,1823.9955470698037,-37.51712197195917,-37.51712197195917,-37.51712197195917,6.903937576464413,6.903937576464413,6.903937576464413,-44.421059548423585,-44.421059548423585,-44.421059548423585,0.0,0.0,0.0,1786.4784250978446
555,2021-02-25,1823.413671695982,1730.2971248739418,1846.9040108643392,1823.413671695982,1823.413671695982,-36.29132164658024,-36.29132164658024,-36.29132164658024,7.682202332992847,7.682202332992847,7.682202332992847,-43.97352397957309,-43.97352397957309,-43.97352397957309,0.0,0.0,0.0,1787.1223500494018
556,2021-02-26,1822.8317963221602,1729.6943841831876,1845.3714351923495,1822.8317963221602,1822.8317963221602,-35.694197058488385,-35.694197058488385,-35.694197058488385,7.843374102471729,7.843374102471729,7.843374102471729,-43.53757116096011,-43.53757116096011,-43.53757116096011,0.0,0.0,0.0,1787.1375992636717
557,2021-03-01,1821.0861702006941,1726.9882122420602,1840.644318923568,1821.0861702006941,1821.0861702006941,-37.511423316114644,-37.511423316114644,-37.511423316114644,4.97996720284309,4.97996720284309,4.97996720284309,-42.491390518957736,-42.491390518957736,-42.491390518957736,0.0,0.0,0.0,1783.5747468845796
558,2021-03-02,1820.5042948268722,1725.7452089264991,1840.5136726388769,1820.5042948268722,1820.5042948268722,-35.314499454063295,-35.314499454063295,-35.314499454063295,6.967548617930853,6.967548617930853,6.967548617930853,-42.28204807199415,-42.28204807199415,-42.28204807199415,0.0,0.0,0.0,1785.189795372809
559,2021-03-03,1819.9224194530502,1728.8911156876216,1841.874909186109,1819.9224194530502,1819.9224194530502,-35.25650688132899,-35.25650688132899,-35.25650688132899,6.903937576461741,6.903937576461741,6.903937576461741,-42.16044445779073,-42.16044445779073,-42.16044445779073,0.0,0.0,0.0,1784.6659125717213
560,2021-03-04,1819.3405440792283,1732.6313118966482,1846.6854175143426,1819.3405440792283,1819.3405440792283,-34.44935654835058,-34.44935654835058,-34.44935654835058,7.682202332993847,7.682202332993847,7.682202332993847,-42.13155888134442,-42.13155888134442,-42.13155888134442,0.0,0.0,0.0,1784.8911875308777
561,2021-03-05,1818.7586687054063,1727.6337272687128,1840.647435001115,1818.7586687054063,1818.7586687054063,-34.352596966310784,-34.352596966310784,-34.352596966310784,7.843374102514224,7.843374102514224,7.843374102514224,-42.19597106882501,-42.19597106882501,-42.19597106882501,0.0,0.0,0.0,1784.4060717390955
562,2021-03-08,1817.0130425839404,1724.2579423415564,1833.6126497418036,1817.0130425839404,1817.0130425839404,-37.905501398286766,-37.905501398286766,-37.905501398286766,4.979967202860096,4.979967202860096,4.979967202860096,-42.88546860114686,-42.88546860114686,-42.88546860114686,0.0,0.0,0.0,1779.1075411856536
563,2021-03-09,1816.4311672101187,1728.9803101547466,1838.7989854049292,1816.4311672101187,1816.4311672101187,-36.2690080345662,-36.2690080345662,-36.2690080345662,6.967548617936312,6.967548617936312,6.967548617936312,-43.236556652502514,-43.236556652502514,-43.236556652502514,0.0,0.0,0.0,1780.1621591755525
564,2021-03-10,1815.8492918362965,1723.3119323308379,1834.760879341453,1815.8492918362965,1815.8492918362965,-36.71144630987561,-36.71144630987561,-36.71144630987561,6.903937576463082,6.903937576463082,6.903937576463082,-43.6153838863387,-43.6153838863387,-43.6153838863387,0.0,0.0,0.0,1779.137845526421
565,2021-03-11,1815.2674164624743,1720.1245442683735,1836.3798251803514,1815.2674164624743,1815.2674164624743,-36.314314442987786,-36.314314442987786,-36.314314442987786,7.682202333004487,7.682202333004487,7.682202333004487,-43.996516775992276,-43.996516775992276,-43.996516775992276,0.0,0.0,0.0,1778.9531020194866
566,2021-03-12,1814.6855410886526,1720.2438632673798,1833.6278055718617,1814.6855410886526,1814.6855410886526,-36.50810020937062,-36.50810020937062,-36.50810020937062,7.8433741024984505,7.8433741024984505,7.8433741024984505,-44.35147431186907,-44.35147431186907,-44.35147431186907,0.0,0.0,0.0,1778.177440879282
567,2021-03-15,1812.9399149671867,1716.1915721866387,1828.7745721451877,1812.9399149671867,1812.9399149671867,-39.963755262693915,-39.963755262693915,-39.963755262693915,4.979967202859401,4.979967202859401,4.979967202859401,-44.943722465553314,-44.943722465553314,-44.943722465553314,0.0,0.0,0.0,1772.9761597044928
568,2021-03-16,1812.3580395933648,1719.1973093450965,1830.1390366073551,1812.3580395933648,1812.3580395933648,-37.90631664929877,-37.90631664929877,-37.90631664929877,6.967548617929729,6.967548617929729,6.967548617929729,-44.8738652672285,-44.8738652672285,-44.8738652672285,0.0,0.0,0.0,1774.451722944066
569,2021-03-17,1811.7761642195428,1718.909364177232,1831.2567326626188,1811.7761642195428,1811.7761642195428,-37.71239552956947,-37.71239552956947,-37.71239552956947,6.903937576458063,6.903937576458063,6.903937576458063,-44.61633310602753,-44.61633310602753,-44.61633310602753,0.0,0.0,0.0,1774.0637686899734
570,2021-03-18,1811.1942888457206,1718.574813296391,1831.503459900002,1811.1942888457206,1811.1942888457206,-36.45891881269924,-36.45891881269924,-36.45891881269924,7.682202333005487,7.682202333005487,7.682202333005487,-44.14112114570472,-44.14112114570472,-44.14112114570472,0.0,0.0,0.0,1774.7353700330214
571,2021-03-19,1810.612413471899,1717.709732126888,1828.6754597243892,1810.612413471899,1810.612413471899,-35.577727637934196,-35.577727637934196,-35.577727637934196,7.843374102482674,7.843374102482674,7.843374102482674,-43.421101740416866,-43.421101740416866,-43.421101740416866,0.0,0.0,0.0,1775.0346858339647
572,2021-03-22,1808.8667873504328,1717.156732655044,1827.963388046307,1808.8667873504328,1808.8667873504328,-34.60145188704297,-34.60145188704297,-34.60145188704297,4.9799672028226425,4.9799672028226425,4.9799672028226425,-39.58141908986561,-39.58141908986561,-39.58141908986561,0.0,0.0,0.0,1774.2653354633899
573,2021-03-23,1808.284911976611,1720.0212504897015,1833.9984191505914,1808.284911976611,1808.284911976611,-30.72901166483631,-30.72901166483631,-30.72901166483631,6.9675486179231445,6.9675486179231445,6.9675486179231445,-37.69656028275946,-37.69656028275946,-37.69656028275946,0.0,0.0,0.0,1777.5559003117748
